player,last_date,match_number,matches_played,elo_rating,lefty_elo_rating,righty_elo_rating,hard_elo_rating,clay_elo_rating,grass_elo_rating,outdoor_elo_rating,indoor_elo_rating,set_elo_rating,game_elo_rating,service_game_elo_rating,return_game_elo_rating,tie_break_elo_rating
David Nalbandian,2013-03-20,26,530,2027.1027044653852,1500,1500,2021.1530549565923,1948.2292722819325,1825.8121793089224,1500,1500,2039.7282146115344,1891.3623524731195,1780.4205552409576,1850.56721152641,1783.2917831464613
Marcelo Rios,2003-05-19,21,517,2026.0960870726637,1500,1500,2029.2905466906827,1916.4340928996326,1589.7462102121722,1500,1500,2032.987901831484,1884.1861121708002,1842.3428006192307,1828.665081188361,1801.6238549788955
Tomas Berdych,2019-08-26,110,913,2024.0330703051986,1500,1500,2016.6490952573995,1976.1451939156395,1894.5062701208642,1500,1500,2058.6144788839597,1984.2627861985047,1759.5961024892563,1759.2030829379612,1784.283316797229
Nicolas Escude,2004-07-26,31,269,2023.0872730726799,1500,1500,1986.2419599197212,1766.554782564675,1839.6381425773425,1500,1500,1989.146353245921,1827.2659868373416,1839.119916748924,1804.4234587202832,1804.126134869222
Sebastian Korda,2024-06-22,12418618,188,2023.0802273507502,1500,1500,1970.916497166069,1793.6738891632572,1793.2569183822327,1500,1500,1996.2027418938676,1809.6106293734526,1850.8556895641082,1836.6729323830643,1918.84901320751
Michael Stich,1997-06-23,39,414,2020.1521020250393,1500,1500,1879.1979293615075,1960.8276772646266,1901.9321899017295,1500,1500,2012.7338993979442,1871.5830701935813,1843.5985941838637,1825.4673134237262,1812.7491819854197
Kei Nishikori,2024-05-30,12346361,597,2019.1497428994426,1500,1500,2027.4318826346891,2021.20270860332,1870.716436572167,1500,1500,2072.6992306952357,1917.287544555192,1753.35273407429,1775.981850588767,1778.043957455902
Stefan Edberg,1996-11-04,8,435,2016.201103717521,1500,1500,1933.9423518000485,1919.0421070473374,1805.9876416877123,1500,1500,1992.6695380626209,1895.1521788029268,1845.6842845014487,1757.194824544433,1752.694527546425
Gael Monfils,2024-06-30,12477674,836,2009.638121374583,1500,1500,2026.292756244523,1785.4136113354905,1801.058190853797,1500,1500,2037.1505365579947,1887.6543544112978,1796.8259687614375,1760.7407908230823,1838.437089943852
Felix Auger Aliassime,2024-06-16,12428875,323,2004.4595287476302,1500,1500,1975.2811811135605,1892.480878774778,1714.1795162462495,1500,1500,1964.690769292313,1843.065888181064,1852.7157635328517,1807.4255785596283,1886.5369239579913
Fernando Gonzalez,2012-03-21,17,518,2001.6772688519136,1500,1500,1964.4354129073217,1994.7579251532386,1781.0920804587877,1500,1500,1991.9836555648333,1876.7353252335674,1803.415621815498,1689.675758486357,1728.5196909761155
Jack Draper,2024-06-21,12418609,97,2001.293097009459,1500,1500,1918.607679313832,1708.9231963085429,1814.1857972000903,1500,1500,1984.2758883023157,1820.3114382251517,1873.7873255960521,1815.2562025199575,1890.9070823833943
Jiri Lehecka,2024-05-03,12261531,112,2000.9489491132504,1500,1500,1913.026180917041,1819.7203406323372,1762.555576141807,1500,1500,1902.6792900069688,1735.959050514587,1920.1027166639662,1780.2038608767577,1936.1827839603147
Richard Krajicek,2003-06-16,2,592,1994.2306935379963,1500,1500,1945.8085550112726,1885.3031787166276,1862.1359366554314,1500,1500,2000.7032147812104,1920.3174620954364,1816.3090174746233,1744.0548501781718,1804.9461245234174
Ugo Humbert,2024-06-30,12477847,229,1993.817804617159,1500,1500,1997.8703076059735,1676.8201111069436,1733.2487358954115,1500,1500,1939.0903985060916,1788.0251233362585,1826.941393080065,1794.027428765539,1859.6180896084695
Joachim Johansson,2013-10-14,12,116,1984.2449757427398,1500,1500,1977.9203846858761,1447.0110366916672,1742.415052744887,1500,1500,1950.1270510604015,1728.053806137725,1899.3923851076968,1762.6533429592096,1813.1317080324304
Nicolas Kiefer,2010-06-21,56,579,1979.6784539394032,1500,1500,1984.6322596770071,1827.288876060299,1758.43623276267,1500,1500,1973.6413580320266,1830.9213972416494,1806.079745490796,1756.8122522693002,1801.4395687592482
Marin Cilic,2024-02-12,12059447,867,1978.366235627032,1500,1500,1900.543542981429,1918.028487214879,1966.9631291196233,1500,1500,1988.2820016209575,1906.7624294650589,1772.7587726184126,1737.2279146631224,1713.7700967717667
Alexandr Dolgopolov,2018-05-14,257,392,1976.389552230975,1500,1500,1912.170457720579,1869.3166231341509,1752.1269825998284,1500,1500,1966.3991010305708,1783.2741320008656,1760.0043775108386,1754.429102342164,1805.6114044560013
Tallon Griekspoor,2024-06-17,12428866,145,1975.721559160916,1500,1500,1878.89615140549,1786.3521033623272,1759.509510069004,1500,1500,1903.2509477247281,1676.9230333505045,1828.6425979140317,1749.8478003937576,1880.3195942909013
Pablo Carreno Busta,2024-06-23,12452381,454,1968.919149270641,1500,1500,1947.225214429025,1915.3030829973698,1588.5764124866678,1500,1500,2010.047342923635,1845.3457027969039,1834.4841797293302,1763.7463514207957,1774.4205964849682
Tomas Machac,2024-06-17,12428876,60,1964.6172059497878,1500,1500,1867.591720851807,1809.3318386150409,1619.879205823077,1500,1500,1844.7645315773818,1680.9714785227561,1835.1503584448137,1799.3582236098987,1892.066181933229
Lennard Struff,2024-06-30,12477670,33,1961.6559219527378,1500,1500,1717.4397779474548,1841.4646224281041,1722.861080730681,1500,1500,1780.9822968213948,1725.0164299485048,1891.4298209841147,1824.1406705929846,1945.5488372749126
Hyeon Chung,2019-10-21,279,141,1957.2903365513926,1500,1500,1897.1472253731993,1806.8964014490332,1449.7126395036667,1500,1500,1911.5194961751615,1740.3005363314269,1789.484642331635,1792.1868641118554,1808.662926680724
Ivan Ljubicic,2012-04-15,17,666,1956.3925929630282,1500,1500,1879.3726601177718,1922.977868586036,1737.4373732103918,1500,1500,1936.4960229888065,1806.256539497204,1789.8635006520221,1735.029543463211,1825.2608225900676
Reilly Opelka,2022-08-01,274,167,1954.3235358986565,1500,1500,1962.4190576435221,1776.7306613478,1592.263808214527,1500,1500,1920.7891385399078,1719.171155790965,1874.4306196764517,1692.2814002647751,1772.3755667290673
Lorenzo Musetti,2024-06-22,12418611,201,1946.5734474843111,1500,1500,1800.1767357122403,1890.5845742519768,1786.8936552754612,1500,1500,1875.1643547105693,1726.8534896389642,1827.1122889005626,1812.6107257802348,1900.1728112890228
Yevgeny Kafelnikov,2003-10-20,18,827,1946.5249344752085,1500,1500,1935.8406350331945,1866.668523271545,1824.2271760164876,1500,1500,1945.4128173323293,1827.7852235007174,1738.9829537649462,1780.2299838463944,1773.8079241872697
Francisco Cerundolo,2024-06-24,12452912,147,1946.151271048655,1500,1500,1807.7865154658573,1899.9211307234857,1720.2676480217947,1500,1500,1884.8195591151703,1728.5055457859885,1841.996645441384,1805.0620079865384,1852.2091698216884
Nicolas Jarry,2024-06-30,12477679,202,1942.9161772135988,1500,1500,1839.2341999738817,1900.3368772518722,1667.935999320563,1500,1500,1910.132037862229,1711.7931995400613,1839.6781918049878,1709.3874838153538,1845.3741830799518
Ben Shelton,2024-06-27,12432700,89,1942.0383530509284,1500,1500,1914.915171951315,1770.6364934333983,1600.9968562033775,1500,1500,1881.0376636189146,1705.7407866813483,1834.8972126359372,1775.439466587108,1835.475271429032
Alejandro Tabilo,2024-06-28,12432699,86,1940.6390824291966,1500,1500,1812.6694987761887,1813.415674240943,1759.4732717675058,1500,1500,1818.8631779889276,1727.021565095042,1851.6066635234663,1815.4801141344858,1919.8773328834468
Kevin Anderson,2023-07-31,263,579,1939.125274303483,1500,1500,1876.2373879591294,1878.0988867381297,1908.9612747960819,1500,1500,1935.8644820540583,1845.176635454214,1787.1774464619793,1739.3698448120683,1732.8238251195799
Juan Carlos Ferrero,2012-10-21,4,677,1938.0034047497115,1500,1500,1841.5215769793065,1936.6463315012872,1825.4048941204887,1500,1500,1927.1637986959645,1801.1932203385072,1735.2289370613005,1767.0164606285678,1717.9436422693545
Guillermo Coria,2008-07-07,3,304,1934.8640075219807,1500,1500,1949.4485521279673,1965.3312625124338,1745.2504130553375,1500,1500,1965.0562116528338,1898.8139991391367,1654.881073206383,1817.414055956795,1719.2010667846282
Mark Philippoussis,2006-08-28,64,474,1934.7091162698514,1500,1500,1796.2840698234352,1818.5077407798742,1905.8615766543692,1500,1500,1888.6132292600516,1786.521821276543,1859.8868110901312,1751.70377480411,1778.8803798972122
David Ferrer,2019-05-06,274,1056,1932.8824143366332,1500,1500,1948.2233881928935,1971.7920404775723,1759.2155315229884,1500,1500,1942.522993743824,1920.244535305627,1784.4537856108486,1798.5088130445229,1767.7995994085215
Jim Courier,2000-03-20,57,542,1930.94540800233,1500,1500,1868.1989149950175,1855.2713310222618,1728.7520643298024,1500,1500,1907.9642671215274,1857.1470786126158,1800.6995845181013,1718.441799108869,1783.309481457525
Denis Shapovalov,2024-06-30,12477679,347,1926.7625490196642,1500,1500,1889.23029020246,1833.0009248296233,1795.7689155603039,1500,1500,1916.8565620046381,1799.8855527440282,1858.3817448119776,1790.3365547317355,1874.385906188816
Petr Korda,1999-06-07,2,505,1926.3987497425608,1500,1500,1911.0267925456903,1791.7828669082237,1827.1704292545621,1500,1500,1918.7819556590857,1816.22384035219,1768.9814036313935,1716.479927720127,1774.7161495038372
Cameron Norrie,2024-06-24,12452909,341,1925.8646924461261,1500,1500,1927.371123701603,1882.4043997165652,1789.0706459817668,1500,1500,1922.3289185153017,1816.2589033732181,1811.4165119482466,1772.222313610706,1781.282292425581
Marton Fucsovics,2024-06-30,12477683,285,1925.3095387131775,1500,1500,1823.0397694992112,1836.0738563309876,1781.7014732807013,1500,1500,1868.3958636081484,1736.1587640040527,1809.2842505472345,1780.923981841452,1827.4058896544473
Alexander Bublik,2024-06-26,12432666,271,1924.2476806901732,1500,1500,1852.8862881517396,1736.198866224354,1832.4978736472297,1500,1500,1899.426457105195,1668.4034211939086,1790.265955869385,1780.9062360548464,1865.6694358957254
Matteo Arnaldi,2024-06-30,12477663,72,1923.948911500649,1500,1500,1835.522264315272,1838.3538697499719,1425.2554063734533,1500,1500,1834.9443121203676,1703.2696878492447,1802.482182180465,1831.7797886336884,1866.0978050512615
Radek Stepanek,2017-01-16,154,633,1923.1484801047332,1500,1500,1867.2634346963357,1783.771256445863,1780.3923336834475,1500,1500,1910.9971112910002,1795.8505251071078,1810.5035423369366,1773.070363402901,1822.5120297441224
Jo-Wilfried Tsonga,2022-05-23,132,660,1921.9972051857835,1500,1500,1964.3450391285437,1904.0116758076051,1886.600293836885,1500,1500,1946.92567899245,1909.4226031147064,1832.1673697434098,1708.3033473127145,1784.2374980558632
Ivan Lendl,1994-08-29,60,236,1921.202295835925,1500,1500,1897.7994359597058,1739.2320211479469,1711.6952523989437,1500,1500,1909.8102784997106,1825.0220297853286,1831.716839850673,1786.2753133608753,1796.1772572272966
Tommy Haas,2017-07-31,273,815,1920.223347979574,1500,1500,1900.147544000964,1891.7267918981195,1849.6169041243302,1500,1500,1928.4198142216214,1859.6043289409233,1767.7241725683111,1707.9450128786073,1782.9672079161357
Juan Monaco,2017-04-10,280,561,1917.2262684295367,1500,1500,1810.4627713319499,1913.1550847802534,1707.642032851196,1500,1500,1887.5858376223891,1773.819566339546,1752.9638499083771,1808.6286875186627,1779.4896177161568
Jenson Brooksby,2023-01-16,162,76,1916.4909738145016,1500,1500,1906.3473443321136,1644.176340837635,1718.0167474627208,1500,1500,1858.8291757898805,1689.286370726179,1781.9196340524409,1816.1391848887101,1813.7416004887052
Wayne Ferreira,2004-08-30,48,752,1912.9214365174169,1500,1500,1857.4540589748808,1852.847543559745,1832.6231623391725,1500,1500,1881.2842668154601,1725.7480458551267,1833.0524477319566,1766.9699259420363,1779.792303896039
Frances Tiafoe,2024-06-30,12477663,356,1912.6961407699407,1500,1500,1897.426620197769,1790.1113799058055,1784.8040448485929,1500,1500,1939.2823328238396,1748.423743093967,1814.9478476117567,1787.3852882017463,1820.5643835336937
Nicolas Almagro,2018-07-23,283,636,1911.2336442206401,1500,1500,1830.0936694437146,1927.4168460655874,1706.2263822130878,1500,1500,1898.358797206945,1806.7226603329582,1812.0511438706405,1695.525655643702,1696.632689168468
Sjeng Schalken,2005-07-18,8,517,1907.406026885712,1500,1500,1848.4158070160074,1774.0204035258846,1866.1613234258266,1500,1500,1858.2371727296832,1755.2878551996394,1755.4133800484253,1759.218169971899,1755.1872523933068
Zhizhen Zhang,2024-06-30,12477669,86,1906.0106214124069,1500,1500,1775.0285501545115,1797.895082812534,1714.0743276113494,1500,1500,1804.348675978548,1668.395169459117,1803.2933411212414,1783.71496863098,1878.4693128378865
Tim Henman,2007-08-27,95,708,1905.9686029427971,1500,1500,1888.9526406660182,1831.22805498726,1901.247575163117,1500,1500,1978.174348375347,1897.827587472195,1810.9405076841424,1799.5522498310802,1764.3829213410975
Jordan Thompson,2024-06-30,12477665,266,1904.24809479142,1500,1500,1860.6650876364774,1551.3830621372974,1811.3396053534188,1500,1500,1854.0268003486478,1688.2929477258722,1783.915727161135,1805.7503033231565,1846.2364528018375
Todd Martin,2004-08-30,4,591,1903.0800310844945,1500,1500,1877.6645403590278,1775.620417897417,1846.3868624392894,1500,1500,1925.3440642207165,1855.796903877401,1818.459096766019,1786.6258551171238,1772.6183164364095
Tomas Martin Etcheverry,2024-06-24,12455245,109,1901.8481065289975,1500,1500,1793.1396358749096,1866.0171606551353,1511.4112011478871,1500,1500,1817.739963405363,1736.9833683096947,1824.3948812049662,1799.4955867887377,1833.4865762483576
Michael Llodra,2014-08-25,6,373,1897.8559002842514,1500,1500,1846.4742363766177,1734.7248184798898,1803.1521143384086,1500,1500,1890.6013096342351,1702.1846020962096,1813.8241953138127,1757.8799251363632,1752.3931383054514
Sebastian Baez,2024-06-30,12477672,149,1896.1593182623524,1500,1500,1784.912853585091,1904.458599083836,1334.9897745765757,1500,1500,1858.835915364645,1706.0727395093363,1776.1816955926358,1791.3105347336498,1816.6935417384814
Thomas Muster,2011-10-24,5,586,1894.8545693765038,1500,1500,1923.288981094257,1953.0225747826928,1563.1716454913796,1500,1500,1898.349368612191,1859.847392959039,1726.4910086257728,1702.4463156301847,1705.3818356789102
Marat Safin,2009-11-08,24,614,1894.531099207132,1500,1500,1851.3058177048538,1810.4114565795578,1832.3474560137172,1500,1500,1899.4491999998045,1822.8104100430423,1833.025019199521,1784.0603557445156,1812.2844264049952
Mackenzie Mcdonald,2023-10-30,260,206,1894.1499656957112,1500,1500,1898.2102394921199,1545.9389147147979,1669.5019119942442,1500,1500,1885.926903252781,1733.678608292968,1805.8338185961077,1815.56266720406,1811.8710037937622
Brandon Nakashima,2024-06-30,12477672,151,1893.4614890224184,1500,1500,1816.7038843462192,1764.9694823826626,1712.059185951071,1500,1500,1846.238111347586,1738.649579806047,1847.7636311581134,1778.0332970470834,1832.3844178004144
Jan Lennard Struff,2023-11-06,299,399,1893.4005594270077,1500,1500,1760.4318178420258,1868.9691808890123,1732.8771077762744,1500,1500,1859.2816158960948,1709.0800521558233,1795.524951734524,1764.2574904028102,1807.0037487233296
Julien Benneteau,2018-08-27,136,549,1893.3795836174468,1500,1500,1838.118704231295,1699.8341980137511,1700.7855162927935,1500,1500,1863.602689909447,1681.2965486134237,1753.4748653676852,1783.8910788862534,1804.7662572697318
Karol Kucera,2005-08-29,75,468,1887.305671513566,1500,1500,1898.1648337297415,1707.3217059950687,1740.49382204895,1500,1500,1863.8178195978307,1739.3712326281004,1768.1007009738491,1783.737123816521,1800.4930173952673
Stan Wawrinka,2024-06-30,12477677,862,1885.4733679711305,1500,1500,1910.2055264088294,1913.457139445586,1769.3030747062435,1500,1500,1956.5388817831065,1903.7638938211026,1800.5964290578727,1769.3610162682787,1770.6943489853886
Thanasi Kokkinakis,2024-06-14,12427036,156,1884.9722273423,1500,1500,1811.7841951411633,1753.7998673690113,1730.2333513904252,1500,1500,1826.3267732269117,1671.3144021866747,1835.692808366787,1753.284766705801,1848.186485925959
Jose Acasuso,2011-02-14,25,344,1884.8248653710978,1500,1500,1734.1300275528533,1871.4430233057512,1065.650478639741,1500,1500,1835.3757869315093,1698.4694484530623,1827.4231039145668,1782.9701056084643,1786.5913522534793
Jakob Hlasek,1996-11-04,24,300,1884.1856577896128,1500,1500,1761.5830478921596,1787.0478189408022,1675.1894892723346,1500,1500,1833.757477535944,1699.6092018273469,1782.2128125304043,1672.2093284257733,1715.8387361450589
Roberto Bautista Agut,2024-06-26,12432703,647,1883.1117284973845,1500,1500,1863.916002553312,1822.7319429144434,1838.7946737361146,1500,1500,1912.5845847410524,1858.6135086456172,1774.205351225827,1810.6887549177009,1810.3854997364947
Alejandro Davidovich Fokina,2024-06-17,12428999,205,1882.8788785793345,1500,1500,1876.4430595045706,1825.743586727405,1648.8568101451406,1500,1500,1882.160638372455,1709.0098757225978,1808.5996429606591,1786.6889555961754,1800.2339663880516
Jiri Novak,2006-10-23,18,558,1881.1889424544681,1500,1500,1920.640749025403,1817.1884451205126,1698.1502979081686,1500,1500,1860.2153615994575,1756.2300983798962,1820.086249368915,1781.6545139466173,1771.9092776506122
Younes El Aynaoui,2010-01-04,23,426,1878.9395577730893,1500,1500,1835.5739217576224,1865.2425421466623,1678.2900405503813,1500,1500,1857.2064848635682,1672.5459611499205,1796.6200527181963,1702.3831874627658,1781.3342685258967
John McEnroe,1994-02-21,12,95,1878.0476236914174,1500,1500,1844.647926854927,1596.5987180480438,1790.1508397574135,1500,1500,1833.641379769568,1741.4607080073763,1791.734045406781,1736.8983901333963,1767.703216001913
Nikolay Davydenko,2014-05-26,55,759,1877.8753761420153,1500,1500,1926.5445794650536,1782.6138115780086,1658.1662465233692,1500,1500,1857.3698808553095,1856.4564734615935,1775.4328032601525,1713.668048217849,1749.6778000896256
Magnus Gustafsson,2001-10-22,2,496,1877.6978682422885,1500,1500,1823.677792952481,1826.0836611805785,1659.5261255922285,1500,1500,1861.412403854416,1757.477403018872,1782.691676730344,1822.3351336749058,1814.3324671348196
Adrian Mannarino,2024-06-30,12477674,605,1877.4520073003944,1500,1500,1919.5543216198037,1172.0363941430305,1771.1388526244232,1500,1500,1881.8774035402876,1659.0509706022544,1739.464024379074,1767.3688677339708,1742.3211509230441
Andy Murray,2024-06-19,12418616,950,1876.623894194139,1500,1500,1910.6112992620256,2095.935797407291,2000.8351339905566,1500,1500,1956.445277020033,1967.365817386729,1765.169731659603,1694.2601508746516,1700.255792813799
Borna Coric,2024-06-30,12477664,377,1876.5330390319211,1500,1500,1880.13947590784,1809.884225060647,1722.5650433627948,1500,1500,1885.105282784224,1728.779197242471,1808.7140593654258,1784.108718242113,1824.204006263808
Corentin Moutet,2024-06-15,12429615,149,1875.7954499135442,1500,1500,1761.3265017870676,1830.4393177159548,1686.9163563690252,1500,1500,1740.4096463681594,1686.181034303764,1783.6665610671257,1832.1184035992192,1861.5118973604447
Jerome Golmard,2004-09-13,14,257,1875.4243922656156,1500,1500,1888.8881708504773,1761.3541375167931,1610.4849844380174,1500,1500,1895.5341806321776,1743.9025760303384,1748.821039614067,1762.2438803775224,1761.7644502855037
Goran Ivanisevic,2004-06-21,71,710,1874.8255529902528,1500,1500,1818.7030550162415,1625.0787227232915,1927.5609693386145,1500,1500,1822.5293823012528,1715.8180624628033,1828.640365543655,1758.003724418398,1844.90725851086
Mariano Puerta,2005-11-14,13,227,1874.4423668630877,1500,1500,1732.8388476591779,1909.9726779675852,1125.9541452083563,1500,1500,1851.6252204631808,1655.2722891828305,1790.4038242770887,1690.7075464483366,1758.2683108980334
Magnus Larsson,2003-02-24,6,461,1874.306621683601,1500,1500,1860.9974313970476,1800.7142377781008,1694.672799841364,1500,1500,1883.7043645205192,1786.008071819646,1785.2859750939253,1767.5865410822591,1771.0237965762299
Flavio Cobolli,2024-06-26,12432676,62,1874.225636816774,1500,1500,1804.6120501779328,1775.7082060548946,1649.6774226036907,1500,1500,1764.8673549084363,1650.3572022760131,1791.4049650138977,1800.3258613709222,1818.5386536596109
Miomir Kecmanovic,2024-06-26,12432677,256,1873.5362307859816,1500,1500,1813.7776605910751,1818.1189101657635,1647.4443256495063,1500,1500,1834.2020227097844,1713.8167086456936,1813.1667767672236,1806.36192134235,1835.044432240167
Greg Rusedski,2006-08-28,2,669,1871.8913184400615,1500,1500,1839.5684468569798,1622.2164020623388,1882.1397616241482,1500,1500,1826.391389733426,1758.6171880103375,1761.9693265761414,1752.638122952729,1762.225462875802
Fabio Fognini,2024-06-30,12485373,756,1871.7685535719872,1500,1500,1749.286029325979,1847.1288713620984,1748.6800860180558,1500,1500,1835.524046508501,1645.5757484686817,1767.7643063557764,1780.8639526768854,1845.5088115120086
Dominic Thiem,2024-06-24,12452382,530,1869.81345097302,1500,1500,1997.4424306168444,1855.508144459403,1706.1074168959685,1500,1500,1931.1803008923425,1818.398877412096,1747.8043490452349,1715.6206727940169,1701.3704408563497
Lloyd Harris,2024-06-30,12477673,157,1868.9659822126046,1500,1500,1830.541879850595,1620.1385991062177,1753.415137757321,1500,1500,1803.5142168588718,1694.8159101316057,1801.2524193979236,1762.6970017229803,1861.2243556956205
